subject_ids,date,time,hour,location,temp_F,temp_C,choice,how_many,age,sex,bear_adults,bear_cubs,cam_interaction,activity,gun present
50000253,2019-10-18,11:40:01,11:00:00,Camera 14 Subjects,50,10,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50080007,2019-10-18,9:25:25,9:00:00,Camera 5 Subjects,41,5,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50080026,2019-10-18,13:40:12,13:00:00,Camera 5 Subjects,57,14,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50132787,2019-10-19,12:52:11,12:00:00,Camera 17 Subjects,57,14,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50080050,2019-10-19,12:00:00,12:00:00,Camera 5 Subjects,57,14,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50080064,2019-10-19,12:13:40,12:00:00,Camera 5 Subjects,59,15,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50080078,2019-10-19,12:31:26,12:00:00,Camera 5 Subjects,59,15,HUMAN,5,NA,NA,NA,NA,NA,non-motor,N
50080089,2019-10-19,12:46:34,12:00:00,Camera 5 Subjects,60,16,HUMAN,3,NA,NA,NA,NA,NA,non-motor,N
50080104,2019-10-19,16:33:17,16:00:00,Camera 5 Subjects,64,18,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50080128,2019-10-19,16:41:20,16:00:00,Camera 5 Subjects,64,18,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50071870,2019-10-20,23:04:03,23:00:00,29,46,8,BEAR,1,Adult,unknown,1,,N,['MOVING'],
50132827,2019-10-20,12:05:49,12:00:00,Camera 17 Subjects,55,13,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50080146,2019-10-20,9:41:45,9:00:00,Camera 5 Subjects,46,8,HUMAN,2,NA,NA,NA,NA,NA,foot,N
50080149,2019-10-20,9:44:31,9:00:00,Camera 5 Subjects,46,8,HUMAN,1,NA,NA,NA,NA,NA,non-motor,N
50080157,2019-10-20,11:33:15,11:00:00,Camera 5 Subjects,53,12,HUMAN,2,NA,NA,NA,NA,NA,foot,N
50080187,2019-10-20,13:49:24,13:00:00,Camera 5 Subjects,60,16,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50080216,2019-10-20,14:13:58,14:00:00,Camera 5 Subjects,60,16,HUMAN,4,NA,NA,NA,NA,NA,foot,N
50080229,2019-10-20,15:50:32,15:00:00,Camera 5 Subjects,60,16,HUMAN,1,NA,NA,NA,NA,NA,non-motor,N
50080241,2019-10-20,16:07:42,16:00:00,Camera 5 Subjects,60,16,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50026700,2019-10-21,12:54:31,12:00:00,22,51,11,BEAR,1,Unknown,unknown,,,Y,['INTERACTING'],
50080252,2019-10-22,10:15:11,10:00:00,Camera 5 Subjects,51,11,HUMAN,2,NA,NA,NA,NA,NA,foot,N
50080277,2019-10-22,11:29:51,11:00:00,Camera 5 Subjects,53,12,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50080293,2019-10-22,11:54:13,11:00:00,Camera 5 Subjects,53,12,HUMAN,3,NA,NA,NA,NA,NA,foot,N
50080311,2019-10-23,14:12:52,14:00:00,Camera 5 Subjects,50,10,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50080334,2019-10-23,18:15:01,18:00:00,Camera 5 Subjects,50,10,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50080363,2019-10-23,18:28:35,18:00:00,Camera 5 Subjects,50,10,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50080385,2019-10-23,18:39:56,18:00:00,Camera 5 Subjects,50,10,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50080395,2019-10-23,18:53:39,18:00:00,Camera 5 Subjects,50,10,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50080411,2019-10-24,11:45:06,11:00:00,Camera 5 Subjects,48,9,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50080444,2019-10-24,13:53:31,13:00:00,Camera 5 Subjects,51,11,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50080465,2019-10-24,14:02:51,14:00:00,Camera 5 Subjects,51,11,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50080482,2019-10-24,16:16:19,16:00:00,Camera 5 Subjects,51,11,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50080505,2019-10-24,16:20:56,16:00:00,Camera 5 Subjects,51,11,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50132934,2019-10-25,12:55:24,12:00:00,Camera 17 Subjects,42,6,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50132951,2019-10-25,13:34:36,13:00:00,Camera 17 Subjects,44,7,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50080517,2019-10-25,10:22:10,10:00:00,Camera 5 Subjects,39,4,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50080545,2019-10-25,17:00:52,17:00:00,Camera 5 Subjects,53,12,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50080557,2019-10-25,17:11:01,17:00:00,Camera 5 Subjects,51,11,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50000889,2019-10-26,16:40:16,16:00:00,Camera 15 Subjects,55,13,HUMAN,3,NA,NA,NA,NA,NA,foot,N
50080561,2019-10-26,10:40:49,10:00:00,Camera 5 Subjects,48,9,HUMAN,2,NA,NA,NA,NA,NA,non-motor,N
50080581,2019-10-26,11:17:59,11:00:00,Camera 5 Subjects,51,11,HUMAN,2,NA,NA,NA,NA,NA,foot,N
50080619,2019-10-26,13:40:56,13:00:00,Camera 5 Subjects,59,15,HUMAN,4,NA,NA,NA,NA,NA,foot,N
50080634,2019-10-26,14:01:34,14:00:00,Camera 5 Subjects,59,15,HUMAN,2,NA,NA,NA,NA,NA,foot,N
49529201,2019-10-26,12:55:45,12:00:00,Camera 7 Subjects,50,10,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50080663,2019-10-27,12:43:44,12:00:00,Camera 5 Subjects,55,13,HUMAN,2,NA,NA,NA,NA,NA,non-motor,N
50080684,2019-10-27,13:31:53,13:00:00,Camera 5 Subjects,57,14,HUMAN,3,NA,NA,NA,NA,NA,foot,N
50080696,2019-10-27,18:21:52,18:00:00,Camera 5 Subjects,55,13,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50023153,2019-10-28,13:47:01,13:00:00,Camera 16 Subjects,53,12,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50080740,2019-10-28,16:55:19,16:00:00,Camera 5 Subjects,51,11,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50080759,2019-10-28,17:04:44,17:00:00,Camera 5 Subjects,51,11,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50080775,2019-10-28,18:07:14,18:00:00,Camera 5 Subjects,48,9,HUMAN,2,NA,NA,NA,NA,NA,foot,N
50023154,2019-10-29,17:46:31,17:00:00,Camera 16 Subjects,48,9,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50080786,2019-10-29,11:44:20,11:00:00,Camera 5 Subjects,41,5,HUMAN,1,NA,NA,NA,NA,NA,foot,N
49582638,2019-10-30,4:28:18,4:00:00,10,33,1,BEAR,1,Adult,unknown,1,,Y,['INTERACTING'],
50080797,2019-10-30,12:55:50,12:00:00,Camera 5 Subjects,42,6,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50080818,2019-10-30,15:20:21,15:00:00,Camera 5 Subjects,44,7,HUMAN,2,NA,NA,NA,NA,NA,foot,N
49529216,2019-10-30,15:09:15,15:00:00,Camera 7 Subjects,37,3,HUMAN,1,NA,NA,NA,NA,NA,foot,N
49171061,2019-10-31,12:41:25,12:00:00,Camera 1 Subjects,37,3,HUMAN,1,NA,NA,NA,NA,NA,foot,N
49171407,2019-10-31,12:58:59,12:00:00,Camera 1 Subjects,39,4,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50026712,2019-10-31,13:16:57,13:00:00,Camera 22 Subjects,33,1,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50026926,2019-10-31,13:41:37,13:00:00,Camera 22 Subjects,42,6,HUMAN,2,NA,NA,NA,NA,NA,foot,N
50027180,2019-10-31,11:26:45,11:00:00,Camera 23 Subjects,35,2,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50027298,2019-10-31,11:44:02,11:00:00,Camera 23 Subjects,46,8,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50027543,2019-10-31,14:21:40,14:00:00,Camera 24 Subjects,35,2,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50027544,2019-10-31,14:40:22,14:00:00,Camera 24 Subjects,48,9,HUMAN,2,NA,NA,NA,NA,NA,foot,N
49244898,2019-10-31,12:57:33,12:00:00,Camera 3 Subjects,32,0,HUMAN,2,NA,NA,NA,NA,NA,foot,N
49244899,2019-10-31,13:17:50,13:00:00,Camera 3 Subjects,39,4,HUMAN,2,NA,NA,NA,NA,NA,foot,N
49245250,2019-10-31,14:11:29,14:00:00,Camera 4 Subjects,35,2,HUMAN,1,NA,NA,NA,NA,NA,foot,N
49245206,2019-10-31,14:28:45,14:00:00,Camera 4 Subjects,46,8,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50081869,2019-10-31,15:21:17,15:00:00,Camera 5 Subjects,41,5,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50081898,2019-10-31,16:47:58,16:00:00,Camera 5 Subjects,41,5,HUMAN,1,NA,NA,NA,NA,NA,foot,N
49580261,2019-10-31,15:27:33,15:00:00,Camera 9 Subjects,35,2,HUMAN,1,NA,NA,NA,NA,NA,foot,N
49580477,2019-10-31,16:00:05,16:00:00,Camera 9 Subjects,44,7,HUMAN,2,NA,NA,NA,NA,NA,foot,N
50024913,2019-11-01,7:49:02,7:00:00,20,35,2,BEAR,1,Adult,male,1,,N,['MOVING'],
50071883,2019-11-01,16:06:02,16:00:00,Camera 29 Subjects,41,5,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50072946,2019-11-01,16:31:32,16:00:00,Camera 29 Subjects,50,10,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50086880,2019-11-01,17:20:22,17:00:00,Camera 30 Subjects,39,4,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50087418,2019-11-01,17:32:28,17:00:00,Camera 30 Subjects,46,8,HUMAN,2,NA,NA,NA,NA,NA,foot,N
49528924,2019-11-01,14:47:23,14:00:00,Camera 6 Subjects,35,2,HUMAN,1,NA,NA,NA,NA,NA,foot,N
49528926,2019-11-01,15:02:10,15:00:00,Camera 6 Subjects,37,3,HUMAN,2,NA,NA,NA,NA,NA,foot,N
49582648,2019-11-02,11:46:53,11:00:00,Camera 10 Subjects,46,8,HUMAN,1,NA,NA,NA,NA,NA,foot,N
49765806,2019-11-02,12:14:15,12:00:00,Camera 10 Subjects,57,14,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50000932,2019-11-02,13:21:27,13:00:00,Camera 15 Subjects,42,6,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50001252,2019-11-02,13:41:12,13:00:00,Camera 15 Subjects,51,11,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50023161,2019-11-02,13:57:50,13:00:00,Camera 16 Subjects,46,8,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50023162,2019-11-02,14:23:03,14:00:00,Camera 16 Subjects,53,12,HUMAN,2,NA,NA,NA,NA,NA,foot,N
50133085,2019-11-02,11:27:32,11:00:00,Camera 17 Subjects,41,5,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50133115,2019-11-02,11:37:08,11:00:00,Camera 17 Subjects,41,5,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50133127,2019-11-02,14:58:14,14:00:00,Camera 17 Subjects,42,6,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50134193,2019-11-02,15:26:36,15:00:00,Camera 17 Subjects,50,10,HUMAN,1,NA,NA,NA,NA,NA,foot,N
49182253,2019-11-02,18:00:08,18:00:00,Camera 2 Subjects,41,5,HUMAN,1,NA,NA,NA,NA,NA,foot,N
49182864,2019-11-02,18:39:04,18:00:00,Camera 2 Subjects,42,6,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50025626,2019-11-02,10:40:29,10:00:00,Camera 21 Subjects,53,12,HUMAN,2,NA,NA,NA,NA,NA,foot,N
50027546,2019-11-02,10:21:06,10:00:00,Camera 24 Subjects,37,3,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50048174,2019-11-02,15:13:28,15:00:00,Camera 28 Subjects,41,5,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50048386,2019-11-02,15:24:06,15:00:00,Camera 28 Subjects,50,10,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50087431,2019-11-02,17:02:55,17:00:00,Camera 30 Subjects,39,4,HUMAN,2,NA,NA,NA,NA,NA,foot,N
50081909,2019-11-02,11:12:23,11:00:00,Camera 5 Subjects,42,6,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50081964,2019-11-02,11:15:50,11:00:00,Camera 5 Subjects,44,7,HUMAN,3,NA,NA,NA,NA,NA,foot,N
50081986,2019-11-02,13:35:34,13:00:00,Camera 5 Subjects,46,8,HUMAN,2,NA,NA,NA,NA,NA,foot,N
50082001,2019-11-02,15:04:22,15:00:00,Camera 5 Subjects,46,8,HUMAN,2,NA,NA,NA,NA,NA,foot,N
50082062,2019-11-02,15:11:30,15:00:00,Camera 5 Subjects,46,8,HUMAN,2,NA,NA,NA,NA,NA,foot,N
50082085,2019-11-02,16:01:47,16:00:00,Camera 5 Subjects,44,7,HUMAN,4,NA,NA,NA,NA,NA,foot,N
49529222,2019-11-02,12:27:35,12:00:00,Camera 7 Subjects,39,4,HUMAN,1,NA,NA,NA,NA,NA,foot,N
49529225,2019-11-02,12:53:24,12:00:00,Camera 7 Subjects,44,7,HUMAN,1,NA,NA,NA,NA,NA,foot,N
49529226,2019-11-02,15:50:18,15:00:00,Camera 7 Subjects,37,3,HUMAN,1,NA,NA,NA,NA,NA,foot,N
49529227,2019-11-02,15:55:44,15:00:00,Camera 7 Subjects,37,3,HUMAN,1,NA,NA,NA,NA,NA,foot,N
49532790,2019-11-02,9:25:53,9:00:00,Camera 8 Subjects,53,12,HUMAN,1,NA,NA,NA,NA,NA,foot,N
49768435,2019-11-03,14:57:59,14:00:00,Camera 11 Subjects,50,10,HUMAN,1,NA,NA,NA,NA,NA,foot,N
49769832,2019-11-03,11:24:52,11:00:00,Camera 12 Subjects,32,0,HUMAN,1,NA,NA,NA,NA,NA,foot,N
49769877,2019-11-03,11:41:45,11:00:00,Camera 12 Subjects,44,7,HUMAN,1,NA,NA,NA,NA,NA,foot,N
49998874,2019-11-03,13:39:30,13:00:00,Camera 13 Subjects,42,6,HUMAN,3,NA,NA,NA,NA,NA,foot,N
49999042,2019-11-03,13:52:55,13:00:00,Camera 13 Subjects,50,10,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50000270,2019-11-03,16:06:32,16:00:00,Camera 14 Subjects,46,8,HUMAN,2,NA,NA,NA,NA,NA,foot,N
50134196,2019-11-03,12:28:09,12:00:00,Camera 17 Subjects,41,5,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50023367,2019-11-03,9:47:39,9:00:00,Camera 19 Subjects,31,-1,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50024916,2019-11-03,10:42:44,10:00:00,Camera 20 Subjects,37,3,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50024966,2019-11-03,11:25:43,11:00:00,Camera 20 Subjects,42,6,HUMAN,2,NA,NA,NA,NA,NA,foot,N
50027747,2019-11-03,12:39:07,12:00:00,Camera 25 Subjects,39,4,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50032551,2019-11-03,13:02:06,13:00:00,Camera 25 Subjects,50,10,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50045859,2019-11-03,23:54:55,23:00:00,Camera 27 Subjects,39,4,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50082099,2019-11-03,14:02:52,14:00:00,Camera 5 Subjects,44,7,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50082118,2019-11-03,14:08:14,14:00:00,Camera 5 Subjects,44,7,HUMAN,2,NA,NA,NA,NA,NA,foot,N
50082139,2019-11-03,15:11:50,15:00:00,Camera 5 Subjects,46,8,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50082153,2019-11-03,15:26:35,15:00:00,Camera 5 Subjects,46,8,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50082170,2019-11-04,15:26:21,15:00:00,Camera 5 Subjects,46,8,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50058882,2019-11-05,11:57:15,11:00:00,Camera 18 Subjects,44,7,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50023368,2019-11-05,11:18:35,11:00:00,Camera 19 Subjects,25,-4,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50023429,2019-11-05,11:24:37,11:00:00,Camera 19 Subjects,27,-3,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50082209,2019-11-05,16:14:50,16:00:00,Camera 5 Subjects,37,3,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50082235,2019-11-05,16:28:25,16:00:00,Camera 5 Subjects,35,2,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50082345,2019-11-06,12:41:18,12:00:00,Camera 5 Subjects,37,3,HUMAN,2,NA,NA,NA,NA,NA,foot,N
50082361,2019-11-06,13:10:10,13:00:00,Camera 5 Subjects,39,4,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50082411,2019-11-06,18:36:40,18:00:00,Camera 5 Subjects,33,1,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50058893,2019-11-07,6:08:04,6:00:00,18,25,-4,BEAR,1,Adult,unknown,1,,N,['MOVING'],
50082442,2019-11-07,12:40:09,12:00:00,Camera 5 Subjects,33,1,HUMAN,3,NA,NA,NA,NA,NA,foot,N
50082448,2019-11-07,13:10:40,13:00:00,Camera 5 Subjects,33,1,HUMAN,3,NA,NA,NA,NA,NA,foot,N
49528931,2019-11-07,21:07:21,21:00:00,Camera 6 Subjects,29,-2,HUMAN,2,NA,NA,NA,NA,NA,foot,N
49528932,2019-11-07,21:39:29,21:00:00,Camera 6 Subjects,29,-2,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50082473,2019-11-09,11:35:57,11:00:00,Camera 5 Subjects,37,3,HUMAN,2,NA,NA,NA,NA,NA,foot,N
50082493,2019-11-09,11:54:17,11:00:00,Camera 5 Subjects,39,4,HUMAN,2,NA,NA,NA,NA,NA,foot,N
50082513,2019-11-09,12:14:42,12:00:00,Camera 5 Subjects,39,4,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50082530,2019-11-09,13:45:06,13:00:00,Camera 5 Subjects,41,5,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50082541,2019-11-09,14:05:13,14:00:00,Camera 5 Subjects,41,5,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50082554,2019-11-09,14:18:20,14:00:00,Camera 5 Subjects,41,5,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50082595,2019-11-09,14:33:01,14:00:00,Camera 5 Subjects,41,5,HUMAN,3,NA,NA,NA,NA,NA,foot,N
50082620,2019-11-09,15:41:29,15:00:00,Camera 5 Subjects,41,5,HUMAN,3,NA,NA,NA,NA,NA,foot,N
49528933,2019-11-09,17:26:36,17:00:00,Camera 6 Subjects,32,0,HUMAN,1,NA,NA,NA,NA,NA,foot,Y
50026947,2019-11-10,14:24:33,14:00:00,Camera 22 Subjects,55,13,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50082630,2019-11-11,11:26:36,11:00:00,Camera 5 Subjects,29,-2,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50082647,2019-11-11,11:55:26,11:00:00,Camera 5 Subjects,31,-1,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50082666,2019-11-11,17:53:03,17:00:00,Camera 5 Subjects,27,-3,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50058988,2019-11-13,22:22:25,22:00:00,18,23,-5,BEAR,1,Adult,unknown,1,,N,['MOVING'],
49529234,2019-11-15,18:59:22,18:00:00,Camera 7 Subjects,25,-4,HUMAN,1,NA,NA,NA,NA,NA,foot,Y
50082693,2019-11-16,18:20:25,18:00:00,Camera 5 Subjects,41,5,HUMAN,2,NA,NA,NA,NA,NA,foot,N
50082703,2019-11-17,10:30:21,10:00:00,Camera 5 Subjects,41,5,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50082716,2019-11-17,10:56:42,10:00:00,Camera 5 Subjects,41,5,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50082734,2019-11-17,15:48:20,15:00:00,Camera 5 Subjects,41,5,HUMAN,2,NA,NA,NA,NA,NA,foot,N
50082775,2019-11-17,15:58:15,15:00:00,Camera 5 Subjects,41,5,HUMAN,2,NA,NA,NA,NA,NA,foot,N
50082842,2019-11-18,13:25:29,13:00:00,Camera 5 Subjects,44,7,HUMAN,2,NA,NA,NA,NA,NA,foot,N
50082876,2019-11-18,13:50:02,13:00:00,Camera 5 Subjects,44,7,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50082892,2019-11-18,17:40:49,17:00:00,Camera 5 Subjects,42,6,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50082908,2019-11-19,16:42:26,16:00:00,Camera 5 Subjects,44,7,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50082929,2019-11-19,16:52:49,16:00:00,Camera 5 Subjects,44,7,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50001351,2019-11-20,16:08:21,16:00:00,Camera 15 Subjects,44,7,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50134347,2019-11-20,8:34:49,8:00:00,Camera 17 Subjects,37,3,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50134353,2019-11-20,19:03:44,19:00:00,Camera 17 Subjects,39,4,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50023438,2019-11-20,12:37:38,12:00:00,Camera 19 Subjects,33,1,HUMAN,1,NA,NA,NA,NA,NA,foot,Y
50025049,2019-11-20,15:39:54,15:00:00,Camera 20 Subjects,41,5,HUMAN,2,NA,NA,NA,NA,NA,foot,N
50001364,2019-11-21,15:48:57,15:00:00,Camera 15 Subjects,39,4,HUMAN,1,NA,NA,NA,NA,NA,foot,Y
50001372,2019-11-21,18:52:41,18:00:00,Camera 15 Subjects,35,2,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50082955,2019-11-21,16:29:51,16:00:00,Camera 5 Subjects,41,5,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50082969,2019-11-21,16:38:56,16:00:00,Camera 5 Subjects,41,5,HUMAN,1,NA,NA,NA,NA,NA,foot,N
49528938,2019-11-21,15:01:48,15:00:00,Camera 6 Subjects,44,7,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50001374,2019-11-22,7:40:08,7:00:00,Camera 15 Subjects,31,-1,HUMAN,1,NA,NA,NA,NA,NA,foot,Y
50001376,2019-11-22,10:13:37,10:00:00,Camera 15 Subjects,31,-1,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50082993,2019-11-22,17:13:32,17:00:00,Camera 5 Subjects,37,3,HUMAN,2,NA,NA,NA,NA,NA,foot,N
50001389,2019-11-23,15:12:00,15:00:00,Camera 15 Subjects,41,5,HUMAN,1,NA,NA,NA,NA,NA,foot,Y
50001391,2019-11-23,18:54:33,18:00:00,Camera 15 Subjects,,,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50083025,2019-11-23,15:30:27,15:00:00,Camera 5 Subjects,44,7,HUMAN,3,NA,NA,NA,NA,NA,foot,N
50083038,2019-11-23,15:58:36,15:00:00,Camera 5 Subjects,44,7,HUMAN,2,NA,NA,NA,NA,NA,foot,N
50083065,2019-11-23,16:28:06,16:00:00,Camera 5 Subjects,42,6,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50001405,2019-11-24,15:08:48,15:00:00,Camera 15 Subjects,48,9,HUMAN,1,NA,NA,NA,NA,NA,foot,Y
50001411,2019-11-24,18:57:54,18:00:00,Camera 15 Subjects,37,3,HUMAN,1,NA,NA,NA,NA,NA,foot,Y
50083097,2019-11-24,11:47:42,11:00:00,Camera 5 Subjects,44,7,HUMAN,4,NA,NA,NA,NA,NA,foot,N
50083125,2019-11-24,15:03:37,15:00:00,Camera 5 Subjects,48,9,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50001413,2019-11-25,7:43:40,7:00:00,Camera 15 Subjects,35,2,HUMAN,1,NA,NA,NA,NA,NA,foot,Y
50001417,2019-11-25,10:52:52,10:00:00,Camera 15 Subjects,39,4,HUMAN,1,NA,NA,NA,NA,NA,foot,Y
50083152,2019-11-25,14:17:07,14:00:00,Camera 5 Subjects,50,10,HUMAN,3,NA,NA,NA,NA,NA,foot,N
50083172,2019-11-25,18:06:59,18:00:00,Camera 5 Subjects,46,8,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50134413,2019-11-26,8:07:13,8:00:00,17,35,2,BEAR,1,Adult,unknown,1,,N,['MOVING'],
50134431,2019-11-26,19:50:53,19:00:00,17,35,2,BEAR,1,Adult,female,1,,N,['MOVING'],
50001430,2019-11-26,7:43:44,7:00:00,Camera 15 Subjects,37,3,HUMAN,1,NA,NA,NA,NA,NA,foot,Y
50001434,2019-11-26,10:13:11,10:00:00,Camera 15 Subjects,35,2,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50083189,2019-11-28,12:36:59,12:00:00,Camera 5 Subjects,39,4,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50036339,2019-11-29,17:06:22,17:00:00,Camera 26 Subjects ,31,-1,HUMAN,2,NA,NA,NA,NA,NA,foot,N
50083203,2019-11-29,15:16:16,15:00:00,Camera 5 Subjects,41,5,HUMAN,1,NA,NA,NA,NA,NA,foot,Y
50083246,2019-11-29,15:22:22,15:00:00,Camera 5 Subjects,41,5,HUMAN,1,NA,NA,NA,NA,NA,foot,Y
50083285,2019-11-29,16:27:27,16:00:00,Camera 5 Subjects,41,5,HUMAN,2,NA,NA,NA,NA,NA,foot,N
50001439,2019-11-30,7:45:41,7:00:00,Camera 15 Subjects,33,1,HUMAN,1,NA,NA,NA,NA,NA,foot,Y
50001444,2019-11-30,9:58:10,9:00:00,Camera 15 Subjects,32,0,HUMAN,1,NA,NA,NA,NA,NA,foot,Y
50083300,2019-11-30,11:05:47,11:00:00,Camera 5 Subjects,35,2,HUMAN,1,NA,NA,NA,NA,NA,non-motor,N
50083369,2019-11-30,16:52:51,16:00:00,Camera 5 Subjects,39,4,HUMAN,2,NA,NA,NA,NA,NA,foot,N
50083377,2019-12-02,18:23:47,18:00:00,Camera 5 Subjects,35,2,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50025084,2019-12-07,11:42:11,11:00:00,Camera 20 Subjects,31,-1,HUMAN,4,NA,NA,NA,NA,NA,foot,N
50083448,2019-12-07,11:37:50,11:00:00,Camera 5 Subjects,31,-1,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50083464,2019-12-07,12:35:12,12:00:00,Camera 5 Subjects,32,0,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50083481,2019-12-07,12:48:39,12:00:00,Camera 5 Subjects,32,0,HUMAN,2,NA,NA,NA,NA,NA,foot,N
50083506,2019-12-07,15:47:42,15:00:00,Camera 5 Subjects,37,3,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50134613,2019-12-08,13:10:39,13:00:00,Camera 17 Subjects,37,3,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50083525,2019-12-09,12:49:46,12:00:00,Camera 5 Subjects,35,2,HUMAN,2,NA,NA,NA,NA,NA,foot,N
